fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC25000075,2025-01-05 19:55:00,TALBOT AVE,DORCHESTER,2124,Stopped,Reasonable Suspicion,Drugs,,Male,Black,Not of Hispanic Origin,46.0,,,1,"Under the direction of S/D. Champagnie, members of the Drug Control Unit, detailed to District B3, were in the area of Codman Sq, Dorchester, MA, conducting a drug investigation. On Sunday, January 05, 2025, at about 07:45 PM, while in the area mentioned above, Officers did observe an unknown male ingesting drugs in the area. Officers waited till said male left the area to safety conduct a threshold inquiry with said male. Officers were able to safely conduct a threshold inquiry with said male in the area of XXXTalbot Av. Said male was the identified as one, XXX (DOB XX/XX/XXXXXXXdenied ingesting any drugs while in the area of Codman Sq. During a pat down of XXXpersons, Officers were able to locate a broken glass tube and foil (commonly used to ingest crack cocaine) on XXXpersons. Officers did not recover any drugs off of XXXpersons. XXXwas FIO'ed and released from the scene."
FC25000076,2025-01-05 22:20:00,BLUE HILL AVE,MATTAPAN,2126,Stopped,Reasonable Suspicion,"Other Agency/Unit Notified, Body Worn Camera, Drugs",,Female,Black,Not of Hispanic Origin,33.0,Thin,Medium,0,"Officer while on patrol in the area of Blue Hill Ave and Cummins Hwy, initially observed a Black Female enter the alleyway that is between the stores on Blue Hill Ave and America's Food Basket on Cummins Hwy. Officer continued to observe this female continue down the alleyway and enter into the back door to XXXBlue Hill Ave. Officer was aware of an Aggravated Assault incident that occurred at this location on 01/04/2025 at 04:02am (See I252000919) where Full Notifications were made. Officer entered the alleyway and found the door to be secured. Officer waited in the area and approximately 10 minutes later observed the same female exit the building. Officer was able to catch up and stop the female in front of Macumba's Night Club XXXRiver St). The female was ultimately identified as XXX DOB XX/XX/XXXX(56 Adult arraignments on BOP including multiple prior B&E, 94c and other violent crimes). XXXstated to Officer that she was attempting to locate her friend who she referred to as ""XXX"" and that he is currently residing in XXXBlue Hill Ave. XXXwas ultimately FIO'd and Released. FIO'd for Intel Purposes. C431F (Kennedy)"
FC25000078,2025-01-06 00:06:00,,BOSTON,2115,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Not of Hispanic Origin,25.0,,,0,"Officers responded to a radio call for a prowler at XXXSt Botolph St, he description given was a white male med build wearing a black coat unknown bottom. Officers observed an individual on St Botolph take a left on to Massachusetts Ave. Officers stopped the individual and identified him as XXX (DOB XX/XX/XXXXwho stated he was out for a walk and lived at XXXAlbemarle St which is in close proximity to where the call came from. It should be noted that XXX appeared to be nervous of officers presence. A CJIS query revealed negative results for warrants XXX was released without incident. D105A Robinson/Healey"
FC25000080,2025-01-06 01:40:00,,DORCHESTER,2124,Stopped,Probable Cause,"Body Worn Camera, Auto Investigator",Passenger Car/ Automobile,Male,Unknown,Hispanic Origin,22.0,,,0,On Monday 01/06/25 T/S for VALs of MA REG: XXXat Bullard St & Bowdoin St. Operator identified as XXX (DOB: XX/XX/XXXXPrior B/E DT Felony. Operator produced a Venezuelan license when asked for identification. Op. was informed that he is currently an unlicensed operator (Ch.90 sec.10) and would need to obtain a valid Massachusetts Driver's License to legally operate a M/V since he is a resident of this state. Op. was also advised that the tints on the rear drivers' side and passenger windows of his vehicle were not transparent (Ch.90 sec.9D). XXXcordial throughout interaction. Operator had an individual with a valid driver's license take possession of the M/V. Operator will be cited and summonsed to Dorchester District Court. Citation#: XXX FIOE'd to associate individual with M/V. HK02A Lewis/Leccese BWC Activated.
FC25000083,2025-01-06 14:00:00,HAVRE ST & MARION ST,BOSTON,2128,Stopped,Probable Cause,"School, Gang, Body Worn Camera",,Male,White,Hispanic Origin,18.0,,,1,"G101D Forbes/Ashman At 2:00 PM Officers while on Code 8 observed sp XXXXXX enter the front door of XXXWhite St. East Boston High School as a student opened the door to leave. Officers were unsure if XXXhas any business in the school. Officers then observed TS07 Henderson-Jones along with school police looking around Eutaw St. minutes later. Upon speaking with TS07 it was determined that XXXis not a student. Recently the 18 st gang and MS13 have been feuding in the East Boston eagle hill area. XXXrecently XXX tagged on his home by rival member and confronted them at the ""City Yards Park"". There has also been a recent shooting and stabbing involving the two groups. Officers in the G101D were able to stop/frisk XXXat the intersection of Havre St. and Marion St.. XXXstates he was just up at the high school trying to speak with his former teachers on helping him acquire a job. Sergeant Detective Moore also on scene was following up with school to investigate further."
FC25000084,2025-01-06 14:30:00,NEWBURY ST,BOSTON,2115,Stopped,Probable Cause,Body Worn Camera,,Male,White,Not of Hispanic Origin,42.0,Thin,Medium,0,01/06/25: R/C for a Larceny in Progress at XXXNewbury St (Urban Outfitters). Officers spoke with store employees who stated there was a male in the dressing room who has stolen from them in the past. They further stated that he became aggressive toward staff last week when he was in the store. Officers made contact with the suspect inside the store. He was identified as XXX(DOB: XX/XX/XXXXOfficers were familiar with the suspect as he is a known shoplifter in the area. XXXstated he was going to purchase the items but decided against it. CJIS negative for warrants and he was trespassed from the store.
FC25000085,2025-01-06 18:05:00,CLARKWOOD ST,MATTAPAN,2126,Observed,Encounter,Body Worn Camera,,Unknown,Unknown,Unknown,21.0,,,0,"At approximately 6:05 PM, officers were positioned to protect a residence that was temporarily frozen pending the execution of a search warrant. While maintaining security at the scene, a gray honda civic (Mass reg:XXX) was parked directly behind the officers' position. XXXaccompanied by an unknown individual, approached the property. The two individuals proceeded to the front door and attempted to gain access by knocking. Upon engaging with the individuals, officers informed them that entry into the residence was prohibited. The driver inquired as to the reason they were not permitted to enter, at which point the victim claimed to be visiting a friend. A Mark 43 inquiry revealed, however, that the individual had family members residing at the home. Despite the explanation, officers continued to assert that no one was home and instructed them to leave the area. XXXthen left the vehicle at the aforementioned address and proceeded to walk toward Blue Hill Avenue. For Intel Purpose."
FC25000092,2025-01-06 19:07:00,CENTRE ST,JAMAICA PLAIN,2130,Stopped,Probable Cause,"Homeless, Body Worn Camera",,Female,White,Not of Hispanic Origin,30.0,Medium,,1,"About 7:09 PM on January 6, 2025, while conducting a paid detail at XXXCentre Street, Officer Maxwell (R6007) was alerted by the Stop and Shop Asset Officer they needed assistance with a subject stop. The subject was later identified as XXX(DOB XX/XX/XXXXwho had concealed various health and beauty supplies in her pocketbook without purchasing the items. The subject XXXwas stopped, given a trespass notice (signed), and left the premises without further incident. The Asset Officer recovered the merchandise. A CJIS query revealed no active warrants and 12 BOP entries. Maxwell (R6007)."
FC25000088,2025-01-07 01:40:00,MELNEA CASS BLVD,ROXBURY,2119,Encountered,Reasonable Suspicion,Body Worn Camera,,Male,White,Unknown,28.0,Thin,,1,"About 1:50 AM on 01/07/2025 while conducting a code 19 in the area of Mass & Albany, Officers were flagged down by BMC public safety for a possible OT at Crosstown Garage. Upon arrival, the suspect, XXX, was in handcuffs being searched by BMC public safety. XXXwas informed he was trespassing inside of the garage and informed not to return. BMC security trespassed XXXand informed him he would be summonsed to court."
FC25000090,2025-01-07 08:30:00,BENNINGTON ST,BOSTON,2128,Observed,Intel,,,Male,White,Hispanic Origin,24.0,Medium,Medium,0,"Officer responded to a radio call for Illegally Parked Motor Vehicles for a Construction Permitted spot at XXXBennington Street, East Boston. Officer through CJIS Inquiry revealed one of the illegally parked motor vehicles MA REG XXXcame back to aXXX at XXXBennington Street. Officer made contact with the party over the phone and asked to have his motor vehicle moved. Officer observed XXX come out to move the motor vehicle. XXXis a knownXXX member. There have been recent incidents involving a feud betweenXXX and XXX XXXhas an open ADW (GUN) case and prior history with firearms. FIOE for intel to associate XXXto Black Nissan Rogue MA REG XXX"
FC25000093,2025-01-07 10:00:00,HARRISON AVE,BOSTON,2118,Encountered,Probable Cause,"Drugs, Homeless, Body Worn Camera",,Male,White,Not of Hispanic Origin,40.0,,,0,"About 10:00 AM on Tuesday, 01/07/2025, Officer Beauchemin, while conducting a premise check of the parking garage located at XXXHarrison Ave, encountered XXX sleeping in the 2nd floor elevator vestibule. The area around XXXwas littered with drug paraphernalia. XXXwas compliant and stated that he was trying to stay warm and cleaned the area before vacating. XXXwas advised to not return. The garage located at XXXHarrison Ave continues to attract homeless seeking shelter as well as a place for drug use."
FC25000094,2025-01-07 11:30:00,MASSACHUSETTS AVE,BOSTON,2118,Stopped,Reasonable Suspicion,,,Female,White,,36.0,Heavy,Light,0,"R/C shoplifting at 7-eleven XXXWashington St), suspect stopped an identified as; XXX XX/XX/XXXXself-admitted to taking (2) soda's without permission to do so. Advised to refrain from shopping in the future if she did not have money to make the purchase/s. No active warrant/s, (77) entries on her BOP. Sent on her way without incident. The D205D (Kearney/Penella) on-scene to assist"
FC25000095,2025-01-07 13:35:00,,BOSTON,2119,Stopped,Encounter,"Body Worn Camera, Homeless",,Male,Black,Not of Hispanic Origin,55.0,Medium,Dark,0,While Officers were assigned to the Mass/Cass area Officers observed a possible subject who partially matched the description and photos of an incident (242109691) where a firearm was stolen. Officers encountered the subject XXX (DOB XX/XX/XXXXwearing a gray/green puffy winter jacket with a fur hood in the area of Mass and Albany. During the interaction with Officers Mr. XXXwas cooperative and provided his identifying information. Body worn cameras activated. FIO'd/Released D837 notified D207D Swain/Campot
FC25000098,2025-01-07 15:00:00,PARK ST & TREMONT ST,BOSTON,2108,Stopped,Reasonable Suspicion,"Body Worn Camera, Other Agency/Unit Notified",,Male,White,Hispanic Origin,60.0,Thin,Medium,0,"At 3 PM on 1/7/25, Officers stopped XXX (DOB XX/XX/XXXXoutside the entrance to MBTA Park Street Station on Tremont St and Park St. XXXmatched the description (and was wearing an identical ""US Air Force"" jacket) of a suspect involved in a larceny on 1/6/25 (I252001537). Ofc. Mathurin disseminated a photo of that suspect to Officers via email. BWCs captured his appearance and clothing. A1 Det. Chapman notified. Ostholthoff/McCullough (AK01D)"
FC25000100,2025-01-07 19:00:00,,BOSTON,2121,Stopped,Reasonable Suspicion,Body Worn Camera,Passenger Car/ Automobile,Male,White,Hispanic Origin,33.0,,,1,"T/S of MA Reg XXXfor VALS (lights violation, 90/7) at the intersection of Washington Street and Vassar Street, Dorchester. The Operator sole and occupant of the motor vehicle was identified as XXX (prior 94c, including trafficking and possession with intent to distribute). The Operator said he had just gotten out of the word and was heading home. Operator said he did not realize the light was red. In addition, the Operator said that the motor vehicle belongs to his wife, but he used to commute to work. Written warning issued. FIO to associate the Operator to the motor vehicle. Araujo/M. Kane"
FC25000119,2025-01-08 00:00:00,,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,35.0,Heavy,,0,"TS for VALS (89/0) of a black Mercedes E350 at Erie St and Merrill St. Operator identified as XXX (Multiple F/A's on BOP). XXXwas extremely argumentative during the stop and stated unprovoked ""don't even ask me if any guns are in here with my kid in the car"". Written warning issued for VALS. FIO to associate XXXwith mother's M/V. Fantaroni/Araujo."
FC25000120,2025-01-08 00:00:00,WASHINGTON ST,DORCHESTER,2121,Stopped,Probable Cause,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Unknown,24.0,Medium,Medium Brown,0,TS for VALS at XXXWashington St of a black Honda Civic (Ma Reg# XXX. Operator identified as XXX (Open F/A). Officers observed XXXcircle the Erie St/ Washington St area numerous times. XXXwas extremely uncooperative during stop and originally refused to provide officers with identification. Written warning issued for VALS. FIO to associate XXXwith M/V. Fantaroni/Araujo.
